N11 M 8 9 1.26781e-07 2.51868e-08 4.00703e-09 1.3144e-09 6.03458e-10 3.24382e-10 1.92459e-10 1.22173e-10 8.14471e-11 2.76744e-08 1.79764e-08 7.47374e-09 3.2057e-09 1.60537e-09 8.99981e-10 5.46617e-10 3.5199e-10 2.36844e-10 1.17357e-08 9.47118e-09 6.14348e-09 3.51894e-09 2.06896e-09 1.26141e-09 8.0552e-10 5.35486e-10 3.68022e-10 6.6939e-09 5.73721e-09 4.45827e-09 3.1034e-09 2.07598e-09 1.38855e-09 9.43756e-10 6.54795e-10 4.63711e-10 4.29976e-09 3.78141e-09 3.21615e-09 2.50736e-09 1.85966e-09 1.35055e-09 9.77035e-10 7.10256e-10 5.2082e-10 2.9714e-09 2.64496e-09 2.36544e-09 1.97916e-09 1.58028e-09 1.22672e-09 9.38574e-10 7.14024e-10 5.42905e-10 2.15565e-09 1.92996e-09 1.7792e-09 1.5584e-09 1.31119e-09 1.07203e-09 8.60074e-10 6.81986e-10 5.37106e-10 1.61826e-09 1.45249e-09 1.36545e-09 1.23337e-09 1.07732e-09 9.16549e-10 7.64531e-10 6.28591e-10 5.11444e-10 M 9 8 8.62404e-08 2.76744e-08 1.17357e-08 6.6939e-09 4.29976e-09 2.9714e-09 2.15565e-09 1.61826e-09 2.51868e-08 1.79764e-08 9.47118e-09 5.73721e-09 3.78141e-09 2.64496e-09 1.92996e-09 1.45249e-09 4.00703e-09 7.47374e-09 6.14348e-09 4.45827e-09 3.21615e-09 2.36544e-09 1.7792e-09 1.36545e-09 1.3144e-09 3.2057e-09 3.51894e-09 3.1034e-09 2.50736e-09 1.97916e-09 1.5584e-09 1.23337e-09 6.03458e-10 1.60537e-09 2.06896e-09 2.07598e-09 1.85966e-09 1.58028e-09 1.31119e-09 1.07732e-09 3.24382e-10 8.99981e-10 1.26141e-09 1.38855e-09 1.35055e-09 1.22672e-09 1.07203e-09 9.16549e-10 1.92459e-10 5.46617e-10 8.0552e-10 9.43756e-10 9.77035e-10 9.38574e-10 8.60074e-10 7.64531e-10 1.22173e-10 3.5199e-10 5.35486e-10 6.54795e-10 7.10256e-10 7.14024e-10 6.81986e-10 6.28591e-10 8.14471e-11 2.36844e-10 3.68022e-10 4.63711e-10 5.2082e-10 5.42905e-10 5.37106e-10 5.11444e-10
N12 M 8 9 1.32351e-07 2.48732e-08 3.91138e-09 1.28403e-09 5.85576e-10 3.1477e-10 1.86756e-10 1.18553e-10 7.90337e-11 2.97195e-08 1.75473e-08 7.2318e-09 3.1049e-09 1.5578e-09 8.73313e-10 5.3042e-10 3.41559e-10 2.29825e-10 1.31247e-08 9.25232e-09 5.9503e-09 3.43067e-09 2.00765e-09 1.22403e-09 7.81651e-10 5.19618e-10 3.57117e-10 7.51528e-09 5.56721e-09 4.32616e-09 3.01144e-09 2.01446e-09 1.3474e-09 9.15791e-10 6.35391e-10 4.4997e-10 4.858e-09 3.66935e-09 3.12085e-09 2.43306e-09 1.80455e-09 1.31053e-09 9.48083e-10 6.89209e-10 5.05386e-10 3.37775e-09 2.56658e-09 2.29534e-09 1.92051e-09 1.53345e-09 1.19037e-09 9.10761e-10 6.92866e-10 5.26818e-10 2.46495e-09 1.87277e-09 1.72648e-09 1.51222e-09 1.27234e-09 1.04026e-09 8.34588e-10 6.61777e-10 5.2119e-10 1.86101e-09 1.40945e-09 1.32499e-09 1.19682e-09 1.04539e-09 8.8939e-10 7.41876e-10 6.09964e-10 4.96289e-10 M 9 8 8.49694e-08 2.97195e-08 1.31247e-08 7.51528e-09 4.858e-09 3.37775e-09 2.46495e-09 1.86101e-09 2.48732e-08 1.75473e-08 9.25232e-09 5.56721e-09 3.66935e-09 2.56658e-09 1.87277e-09 1.40945e-09 3.91138e-09 7.2318e-09 5.9503e-09 4.32616e-09 3.12085e-09 2.29534e-09 1.72648e-09 1.32499e-09 1.28403e-09 3.1049e-09 3.43067e-09 3.01144e-09 2.43306e-09 1.92051e-09 1.51222e-09 1.19682e-09 5.85576e-10 1.5578e-09 2.00765e-09 2.01446e-09 1.80455e-09 1.53345e-09 1.27234e-09 1.04539e-09 3.1477e-10 8.73313e-10 1.22403e-09 1.3474e-09 1.31053e-09 1.19037e-09 1.04026e-09 8.8939e-10 1.86756e-10 5.3042e-10 7.81651e-10 9.15791e-10 9.48083e-10 9.10761e-10 8.34588e-10 7.41876e-10 1.18553e-10 3.41559e-10 5.19618e-10 6.35391e-10 6.89209e-10 6.92866e-10 6.61777e-10 6.09964e-10 7.90337e-11 2.29825e-10 3.57117e-10 4.4997e-10 5.05386e-10 5.26818e-10 5.2119e-10 4.96289e-10
N13 M 8 9 1.26358e-07 2.60969e-08 4.14706e-09 1.38361e-09 6.3083e-10 3.39096e-10 2.01189e-10 1.27715e-10 8.51414e-11 2.81717e-08 1.86046e-08 7.71513e-09 3.33778e-09 1.67819e-09 9.40803e-10 5.71411e-10 3.67956e-10 2.47586e-10 1.22784e-08 9.96986e-09 6.3966e-09 3.71283e-09 2.16281e-09 1.31863e-09 8.42058e-10 5.59775e-10 3.84715e-10 7.06311e-09 5.99745e-09 4.66049e-09 3.24416e-09 2.17014e-09 1.45153e-09 9.86564e-10 6.84495e-10 4.84745e-10 4.53889e-09 3.95292e-09 3.36203e-09 2.62108e-09 1.94401e-09 1.41181e-09 1.02135e-09 7.42472e-10 5.44443e-10 3.13797e-09 2.76493e-09 2.47273e-09 2.06893e-09 1.65195e-09 1.28236e-09 9.81146e-10 7.46411e-10 5.6753e-10 2.27743e-09 2.0175e-09 1.8599e-09 1.62909e-09 1.37066e-09 1.12066e-09 8.99086e-10 7.1292e-10 5.61468e-10 1.71036e-09 1.51837e-09 1.42738e-09 1.28932e-09 1.12618e-09 9.58123e-10 7.99209e-10 6.57103e-10 5.34642e-10 M 9 8 8.92812e-08 2.81717e-08 1.22784e-08 7.06311e-09 4.53889e-09 3.13797e-09 2.27743e-09 1.71036e-09 2.60969e-08 1.86046e-08 9.96986e-09 5.99745e-09 3.95292e-09 2.76493e-09 2.0175e-09 1.51837e-09 4.14706e-09 7.71513e-09 6.3966e-09 4.66049e-09 3.36203e-09 2.47273e-09 1.8599e-09 1.42738e-09 1.38361e-09 3.33778e-09 3.71283e-09 3.24416e-09 2.62108e-09 2.06893e-09 1.62909e-09 1.28932e-09 6.3083e-10 1.67819e-09 2.16281e-09 2.17014e-09 1.94401e-09 1.65195e-09 1.37066e-09 1.12618e-09 3.39096e-10 9.40803e-10 1.31863e-09 1.45153e-09 1.41181e-09 1.28236e-09 1.12066e-09 9.58123e-10 2.01189e-10 5.71411e-10 8.42058e-10 9.86564e-10 1.02135e-09 9.81146e-10 8.99086e-10 7.99209e-10 1.27715e-10 3.67956e-10 5.59775e-10 6.84495e-10 7.42472e-10 7.46411e-10 7.1292e-10 6.57103e-10 8.51414e-11 2.47586e-10 3.84715e-10 4.84745e-10 5.44443e-10 5.6753e-10 5.61468e-10 5.34642e-10
N14 M 8 9 1.12243e-07 2.2555e-08 3.49847e-09 1.14129e-09 5.23775e-10 2.8155e-10 1.67046e-10 1.06041e-10 7.06926e-11 2.30887e-08 1.56949e-08 6.49347e-09 2.7737e-09 1.39339e-09 7.81145e-10 4.7444e-10 3.05512e-10 2.0557e-10 9.64317e-09 8.22378e-09 5.31559e-09 3.08035e-09 1.79577e-09 1.09485e-09 6.99157e-10 4.64779e-10 3.19427e-10 5.38494e-09 4.97965e-09 3.86959e-09 2.69361e-09 1.80186e-09 1.2052e-09 8.1914e-10 5.68333e-10 4.02481e-10 3.4462e-09 3.2821e-09 2.79148e-09 2.17628e-09 1.6141e-09 1.17222e-09 8.48024e-10 6.16471e-10 4.52049e-10 2.37295e-09 2.29571e-09 2.0531e-09 1.71782e-09 1.37161e-09 1.06474e-09 8.14641e-10 6.19742e-10 4.71218e-10 1.71546e-09 1.67513e-09 1.54427e-09 1.35262e-09 1.13806e-09 9.30476e-10 7.46507e-10 5.91934e-10 4.66185e-10 1.2834e-09 1.2607e-09 1.18515e-09 1.07051e-09 9.35065e-10 7.95525e-10 6.6358e-10 5.4559e-10 4.43911e-10 M 9 8 7.89022e-08 2.30887e-08 9.64317e-09 5.38494e-09 3.4462e-09 2.37295e-09 1.71546e-09 1.2834e-09 2.2555e-08 1.56949e-08 8.22378e-09 4.97965e-09 3.2821e-09 2.29571e-09 1.67513e-09 1.2607e-09 3.49847e-09 6.49347e-09 5.31559e-09 3.86959e-09 2.79148e-09 2.0531e-09 1.54427e-09 1.18515e-09 1.14129e-09 2.7737e-09 3.08035e-09 2.69361e-09 2.17628e-09 1.71782e-09 1.35262e-09 1.07051e-09 5.23775e-10 1.39339e-09 1.79577e-09 1.80186e-09 1.6141e-09 1.37161e-09 1.13806e-09 9.35065e-10 2.8155e-10 7.81145e-10 1.09485e-09 1.2052e-09 1.17222e-09 1.06474e-09 9.30476e-10 7.95525e-10 1.67046e-10 4.7444e-10 6.99157e-10 8.1914e-10 8.48024e-10 8.14641e-10 7.46507e-10 6.6358e-10 1.06041e-10 3.05512e-10 4.64779e-10 5.68333e-10 6.16471e-10 6.19742e-10 5.91934e-10 5.4559e-10 7.06926e-11 2.0557e-10 3.19427e-10 4.02481e-10 4.52049e-10 4.71218e-10 4.66185e-10 4.43911e-10
N15 M 8 9 1.18131e-07 2.33324e-08 3.65626e-09 1.19557e-09 5.42907e-10 2.91834e-10 1.73148e-10 1.09914e-10 7.32747e-11 2.49243e-08 1.64028e-08 6.7169e-09 2.90778e-09 1.44429e-09 8.09677e-10 4.9177e-10 3.16671e-10 2.13079e-10 1.05002e-08 8.61489e-09 5.57254e-09 3.1828e-09 1.86136e-09 1.13484e-09 7.24694e-10 4.81755e-10 3.31095e-10 5.78128e-09 5.16154e-09 4.01093e-09 2.792e-09 1.86767e-09 1.24922e-09 8.4906e-10 5.89092e-10 4.17182e-10 3.70632e-09 3.40198e-09 2.89344e-09 2.25577e-09 1.67306e-09 1.21503e-09 8.78999e-10 6.38989e-10 4.6856e-10 2.55643e-09 2.37956e-09 2.12809e-09 1.78057e-09 1.42171e-09 1.10363e-09 8.44397e-10 6.42379e-10 4.8843e-10 1.85118e-09 1.73631e-09 1.60068e-09 1.40203e-09 1.17962e-09 9.64462e-10 7.73774e-10 6.13555e-10 4.83213e-10 1.38719e-09 1.30675e-09 1.22844e-09 1.10962e-09 9.6922e-10 8.24582e-10 6.87818e-10 5.65518e-10 4.60126e-10 M 9 8 7.96706e-08 2.49243e-08 1.05002e-08 5.78128e-09 3.70632e-09 2.55643e-09 1.85118e-09 1.38719e-09 2.33324e-08 1.64028e-08 8.61489e-09 5.16154e-09 3.40198e-09 2.37956e-09 1.73631e-09 1.30675e-09 3.65626e-09 6.7169e-09 5.57254e-09 4.01093e-09 2.89344e-09 2.12809e-09 1.60068e-09 1.22844e-09 1.19557e-09 2.90778e-09 3.1828e-09 2.792e-09 2.25577e-09 1.78057e-09 1.40203e-09 1.10962e-09 5.42907e-10 1.44429e-09 1.86136e-09 1.86767e-09 1.67306e-09 1.42171e-09 1.17962e-09 9.6922e-10 2.91834e-10 8.09677e-10 1.13484e-09 1.24922e-09 1.21503e-09 1.10363e-09 9.64462e-10 8.24582e-10 1.73148e-10 4.9177e-10 7.24694e-10 8.4906e-10 8.78999e-10 8.44397e-10 7.73774e-10 6.87818e-10 1.09914e-10 3.16671e-10 4.81755e-10 5.89092e-10 6.38989e-10 6.42379e-10 6.13555e-10 5.65518e-10 7.32747e-11 2.13079e-10 3.31095e-10 4.17182e-10 4.6856e-10 4.8843e-10 4.83213e-10 4.60126e-10
N16 M 8 9 1.36299e-07 2.81336e-08 4.55065e-09 1.51019e-09 6.88111e-10 3.69887e-10 2.19458e-10 1.39312e-10 9.28726e-11 3.16707e-08 2.04152e-08 8.47649e-09 3.66588e-09 1.83058e-09 1.02623e-09 6.23298e-10 4.01367e-10 2.70068e-10 1.38303e-08 1.0882e-08 7.02538e-09 4.06048e-09 2.3592e-09 1.43836e-09 9.1852e-10 6.10605e-10 4.19649e-10 7.86176e-09 6.54204e-09 5.08369e-09 3.53875e-09 2.3672e-09 1.58334e-09 1.07615e-09 7.4665e-10 5.28761e-10 5.05681e-09 4.31187e-09 3.66732e-09 2.85909e-09 2.12053e-09 1.54001e-09 1.11409e-09 8.09892e-10 5.93881e-10 3.49918e-09 3.016e-09 2.69726e-09 2.25679e-09 1.80196e-09 1.39881e-09 1.07024e-09 8.14188e-10 6.19065e-10 2.54179e-09 2.2007e-09 2.02879e-09 1.77702e-09 1.49513e-09 1.22242e-09 9.80727e-10 7.77656e-10 6.12452e-10 1.91051e-09 1.65625e-09 1.55699e-09 1.40639e-09 1.22845e-09 1.04512e-09 8.7178e-10 7.16771e-10 5.8319e-10 M 9 8 9.38185e-08 3.16707e-08 1.38303e-08 7.86176e-09 5.05681e-09 3.49918e-09 2.54179e-09 1.91051e-09 2.81336e-08 2.04152e-08 1.0882e-08 6.54204e-09 4.31187e-09 3.016e-09 2.2007e-09 1.65625e-09 4.55065e-09 8.47649e-09 7.02538e-09 5.08369e-09 3.66732e-09 2.69726e-09 2.02879e-09 1.55699e-09 1.51019e-09 3.66588e-09 4.06048e-09 3.53875e-09 2.85909e-09 2.25679e-09 1.77702e-09 1.40639e-09 6.88111e-10 1.83058e-09 2.3592e-09 2.3672e-09 2.12053e-09 1.80196e-09 1.49513e-09 1.22845e-09 3.69887e-10 1.02623e-09 1.43836e-09 1.58334e-09 1.54001e-09 1.39881e-09 1.22242e-09 1.04512e-09 2.19458e-10 6.23298e-10 9.1852e-10 1.07615e-09 1.11409e-09 1.07024e-09 9.80727e-10 8.7178e-10 1.39312e-10 4.01367e-10 6.10605e-10 7.4665e-10 8.09892e-10 8.14188e-10 7.77656e-10 7.16771e-10 9.28726e-11 2.70068e-10 4.19649e-10 5.28761e-10 5.93881e-10 6.19065e-10 6.12452e-10 5.8319e-10
N17 M 8 9 1.2776e-07 2.56616e-08 4.08072e-09 1.34231e-09 6.10311e-10 3.28066e-10 1.94645e-10 1.23561e-10 8.23721e-11 2.82303e-08 1.83069e-08 7.58248e-09 3.24063e-09 1.6236e-09 9.10203e-10 5.52826e-10 3.55987e-10 2.39533e-10 1.2144e-08 9.67223e-09 6.21042e-09 3.59656e-09 2.09246e-09 1.27574e-09 8.14669e-10 5.41568e-10 3.72202e-10 6.85223e-09 5.80237e-09 4.50891e-09 3.13864e-09 2.09955e-09 1.40432e-09 9.54475e-10 6.62231e-10 4.68978e-10 4.40394e-09 3.82435e-09 3.25268e-09 2.53583e-09 1.88078e-09 1.36589e-09 9.88132e-10 7.18323e-10 5.26735e-10 3.04505e-09 2.675e-09 2.3923e-09 2.00163e-09 1.59822e-09 1.24065e-09 9.49233e-10 7.22133e-10 5.49071e-10 2.21026e-09 1.95188e-09 1.79941e-09 1.5761e-09 1.32608e-09 1.08421e-09 8.69842e-10 6.89731e-10 5.43206e-10 1.66011e-09 1.46899e-09 1.38095e-09 1.24738e-09 1.08955e-09 9.26959e-10 7.73214e-10 6.3573e-10 5.17253e-10 M 9 8 8.72166e-08 2.82303e-08 1.2144e-08 6.85223e-09 4.40394e-09 3.04505e-09 2.21026e-09 1.66011e-09 2.56616e-08 1.83069e-08 9.67223e-09 5.80237e-09 3.82435e-09 2.675e-09 1.95188e-09 1.46899e-09 4.08072e-09 7.58248e-09 6.21042e-09 4.50891e-09 3.25268e-09 2.3923e-09 1.79941e-09 1.38095e-09 1.34231e-09 3.24063e-09 3.59656e-09 3.13864e-09 2.53583e-09 2.00163e-09 1.5761e-09 1.24738e-09 6.10311e-10 1.6236e-09 2.09246e-09 2.09955e-09 1.88078e-09 1.59822e-09 1.32608e-09 1.08955e-09 3.28066e-10 9.10203e-10 1.27574e-09 1.40432e-09 1.36589e-09 1.24065e-09 1.08421e-09 9.26959e-10 1.94645e-10 5.52826e-10 8.14669e-10 9.54475e-10 9.88132e-10 9.49233e-10 8.69842e-10 7.73214e-10 1.23561e-10 3.55987e-10 5.41568e-10 6.62231e-10 7.18323e-10 7.22133e-10 6.89731e-10 6.3573e-10 8.23721e-11 2.39533e-10 3.72202e-10 4.68978e-10 5.26735e-10 5.49071e-10 5.43206e-10 5.17253e-10
N18 M 8 9 1.25432e-07 2.51688e-08 3.98624e-09 1.329e-09 6.02105e-10 3.23655e-10 1.92028e-10 1.21899e-10 8.12646e-11 2.74582e-08 1.78831e-08 7.37785e-09 3.19839e-09 1.60177e-09 8.97964e-10 5.45392e-10 3.51201e-10 2.36313e-10 1.17673e-08 9.57639e-09 6.12948e-09 3.49594e-09 2.06433e-09 1.25858e-09 8.03715e-10 5.34286e-10 3.67197e-10 6.61894e-09 5.72435e-09 4.44828e-09 3.09644e-09 2.07132e-09 1.38544e-09 9.41641e-10 6.53327e-10 4.62672e-10 4.24982e-09 3.77293e-09 3.20895e-09 2.50173e-09 1.85549e-09 1.34752e-09 9.74845e-10 7.08664e-10 5.19652e-10 2.93567e-09 2.63903e-09 2.36013e-09 1.97472e-09 1.57673e-09 1.22397e-09 9.3647e-10 7.12424e-10 5.41688e-10 2.12888e-09 1.92564e-09 1.77521e-09 1.55491e-09 1.30825e-09 1.06963e-09 8.58146e-10 6.80457e-10 5.35902e-10 1.59754e-09 1.44924e-09 1.36239e-09 1.23061e-09 1.0749e-09 9.14495e-10 7.62817e-10 6.27182e-10 5.10298e-10 M 9 8 8.66987e-08 2.74582e-08 1.17673e-08 6.61894e-09 4.24982e-09 2.93567e-09 2.12888e-09 1.59754e-09 2.51688e-08 1.78831e-08 9.57639e-09 5.72435e-09 3.77293e-09 2.63903e-09 1.92564e-09 1.44924e-09 3.98624e-09 7.37785e-09 6.12948e-09 4.44828e-09 3.20895e-09 2.36013e-09 1.77521e-09 1.36239e-09 1.329e-09 3.19839e-09 3.49594e-09 3.09644e-09 2.50173e-09 1.97472e-09 1.55491e-09 1.23061e-09 6.02105e-10 1.60177e-09 2.06433e-09 2.07132e-09 1.85549e-09 1.57673e-09 1.30825e-09 1.0749e-09 3.23655e-10 8.97964e-10 1.25858e-09 1.38544e-09 1.34752e-09 1.22397e-09 1.06963e-09 9.14495e-10 1.92028e-10 5.45392e-10 8.03715e-10 9.41641e-10 9.74845e-10 9.3647e-10 8.58146e-10 7.62817e-10 1.21899e-10 3.51201e-10 5.34286e-10 6.53327e-10 7.08664e-10 7.12424e-10 6.80457e-10 6.27182e-10 8.12646e-11 2.36313e-10 3.67197e-10 4.62672e-10 5.19652e-10 5.41688e-10 5.35902e-10 5.10298e-10
N19 M 8 9 1.22373e-07 2.50658e-08 3.973e-09 1.29648e-09 5.89597e-10 3.16932e-10 1.88039e-10 1.19367e-10 7.95765e-11 2.59982e-08 1.78237e-08 7.38702e-09 3.14965e-09 1.5685e-09 8.79311e-10 5.34063e-10 3.43905e-10 2.31404e-10 1.07585e-08 9.34205e-09 6.03608e-09 3.49259e-09 2.02144e-09 1.23244e-09 7.87019e-10 5.23187e-10 3.5957e-10 5.99827e-09 5.60544e-09 4.35588e-09 3.03212e-09 2.0283e-09 1.35666e-09 9.2208e-10 6.39755e-10 4.53061e-10 3.83666e-09 3.69455e-09 3.14229e-09 2.44977e-09 1.81695e-09 1.31953e-09 9.54595e-10 6.93943e-10 5.08857e-10 2.64043e-09 2.58421e-09 2.31111e-09 1.9337e-09 1.54398e-09 1.19855e-09 9.17016e-10 6.97624e-10 5.30436e-10 1.90784e-09 1.88564e-09 1.73834e-09 1.52261e-09 1.28107e-09 1.04741e-09 8.4032e-10 6.66322e-10 5.2477e-10 1.42661e-09 1.41913e-09 1.33409e-09 1.20504e-09 1.05257e-09 8.95498e-10 7.46971e-10 6.14154e-10 4.99697e-10 M 9 8 8.60456e-08 2.59982e-08 1.07585e-08 5.99827e-09 3.83666e-09 2.64043e-09 1.90784e-09 1.42661e-09 2.50658e-08 1.78237e-08 9.34205e-09 5.60544e-09 3.69455e-09 2.58421e-09 1.88564e-09 1.41913e-09 3.973e-09 7.38702e-09 6.03608e-09 4.35588e-09 3.14229e-09 2.31111e-09 1.73834e-09 1.33409e-09 1.29648e-09 3.14965e-09 3.49259e-09 3.03212e-09 2.44977e-09 1.9337e-09 1.52261e-09 1.20504e-09 5.89597e-10 1.5685e-09 2.02144e-09 2.0283e-09 1.81695e-09 1.54398e-09 1.28107e-09 1.05257e-09 3.16932e-10 8.79311e-10 1.23244e-09 1.35666e-09 1.31953e-09 1.19855e-09 1.04741e-09 8.95498e-10 1.88039e-10 5.34063e-10 7.87019e-10 9.2208e-10 9.54595e-10 9.17016e-10 8.4032e-10 7.46971e-10 1.19367e-10 3.43905e-10 5.23187e-10 6.39755e-10 6.93943e-10 6.97624e-10 6.66322e-10 6.14154e-10 7.95765e-11 2.31404e-10 3.5957e-10 4.53061e-10 5.08857e-10 5.30436e-10 5.2477e-10 4.99697e-10
N20 M 8 9 1.25529e-07 2.5014e-08 3.92884e-09 1.27078e-09 5.73047e-10 3.08035e-10 1.82761e-10 1.16016e-10 7.73427e-11 2.74232e-08 1.76256e-08 7.24374e-09 3.06767e-09 1.52447e-09 8.54628e-10 5.19072e-10 3.34252e-10 2.24908e-10 1.17089e-08 9.15684e-09 5.87896e-09 3.35514e-09 1.9647e-09 1.19785e-09 7.64928e-10 5.08501e-10 3.49477e-10 6.54657e-09 5.4481e-09 4.23361e-09 2.94701e-09 1.97136e-09 1.31858e-09 8.96197e-10 6.21797e-10 4.40343e-10 4.21084e-09 3.59085e-09 3.05408e-09 2.381e-09 1.76594e-09 1.28249e-09 9.27799e-10 6.74464e-10 4.94574e-10 2.91378e-09 2.51167e-09 2.24623e-09 1.87942e-09 1.50064e-09 1.1649e-09 8.91276e-10 6.78042e-10 5.15546e-10 2.11655e-09 1.83271e-09 1.68954e-09 1.47987e-09 1.24511e-09 1.01801e-09 8.16732e-10 6.47618e-10 5.10039e-10 1.59088e-09 1.3793e-09 1.29664e-09 1.17122e-09 1.02303e-09 8.70361e-10 7.26004e-10 5.96914e-10 4.85671e-10 M 9 8 8.60057e-08 2.74232e-08 1.17089e-08 6.54657e-09 4.21084e-09 2.91378e-09 2.11655e-09 1.59088e-09 2.5014e-08 1.76256e-08 9.15684e-09 5.4481e-09 3.59085e-09 2.51167e-09 1.83271e-09 1.3793e-09 3.92884e-09 7.24374e-09 5.87896e-09 4.23361e-09 3.05408e-09 2.24623e-09 1.68954e-09 1.29664e-09 1.27078e-09 3.06767e-09 3.35514e-09 2.94701e-09 2.381e-09 1.87942e-09 1.47987e-09 1.17122e-09 5.73047e-10 1.52447e-09 1.9647e-09 1.97136e-09 1.76594e-09 1.50064e-09 1.24511e-09 1.02303e-09 3.08035e-10 8.54628e-10 1.19785e-09 1.31858e-09 1.28249e-09 1.1649e-09 1.01801e-09 8.70361e-10 1.82761e-10 5.19072e-10 7.64928e-10 8.96197e-10 9.27799e-10 8.91276e-10 8.16732e-10 7.26004e-10 1.16016e-10 3.34252e-10 5.08501e-10 6.21797e-10 6.74464e-10 6.78042e-10 6.47618e-10 5.96914e-10 7.73427e-11 2.24908e-10 3.49477e-10 4.40343e-10 4.94574e-10 5.15546e-10 5.10039e-10 4.85671e-10
N21 M 8 9 1.24518e-07 2.47002e-08 3.8815e-09 1.28325e-09 5.8088e-10 3.12246e-10 1.85259e-10 1.17602e-10 7.83999e-11 2.71629e-08 1.74132e-08 7.15408e-09 3.08643e-09 1.54531e-09 8.6631e-10 5.26167e-10 3.38821e-10 2.27982e-10 1.17728e-08 9.24668e-09 5.91492e-09 3.38793e-09 1.99156e-09 1.21422e-09 7.75383e-10 5.15452e-10 3.54253e-10 6.68543e-09 5.52256e-09 4.29147e-09 2.98729e-09 1.99831e-09 1.3366e-09 9.08447e-10 6.30296e-10 4.46362e-10 4.3016e-09 3.63993e-09 3.09583e-09 2.41355e-09 1.79008e-09 1.30002e-09 9.40481e-10 6.83683e-10 5.01334e-10 2.97755e-09 2.546e-09 2.27694e-09 1.90511e-09 1.52115e-09 1.18082e-09 9.03458e-10 6.8731e-10 5.22593e-10 2.16355e-09 1.85776e-09 1.71264e-09 1.5001e-09 1.26213e-09 1.03192e-09 8.27896e-10 6.5647e-10 5.17011e-10 1.6267e-09 1.39815e-09 1.31436e-09 1.18723e-09 1.03701e-09 8.82258e-10 7.35927e-10 6.05073e-10 4.92309e-10 M 9 8 8.47093e-08 2.71629e-08 1.17728e-08 6.68543e-09 4.3016e-09 2.97755e-09 2.16355e-09 1.6267e-09 2.47002e-08 1.74132e-08 9.24668e-09 5.52256e-09 3.63993e-09 2.546e-09 1.85776e-09 1.39815e-09 3.8815e-09 7.15408e-09 5.91492e-09 4.29147e-09 3.09583e-09 2.27694e-09 1.71264e-09 1.31436e-09 1.28325e-09 3.08643e-09 3.38793e-09 2.98729e-09 2.41355e-09 1.90511e-09 1.5001e-09 1.18723e-09 5.8088e-10 1.54531e-09 1.99156e-09 1.99831e-09 1.79008e-09 1.52115e-09 1.26213e-09 1.03701e-09 3.12246e-10 8.6631e-10 1.21422e-09 1.3366e-09 1.30002e-09 1.18082e-09 1.03192e-09 8.82258e-10 1.85259e-10 5.26167e-10 7.75383e-10 9.08447e-10 9.40481e-10 9.03458e-10 8.27896e-10 7.35927e-10 1.17602e-10 3.38821e-10 5.15452e-10 6.30296e-10 6.83683e-10 6.8731e-10 6.5647e-10 6.05073e-10 7.83999e-11 2.27982e-10 3.54253e-10 4.46362e-10 5.01334e-10 5.22593e-10 5.17011e-10 4.92309e-10
N22 M 8 9 1.28755e-07 2.56742e-08 4.07178e-09 1.34691e-09 6.11974e-10 3.2896e-10 1.95176e-10 1.23897e-10 8.25966e-11 2.82618e-08 1.82668e-08 7.49475e-09 3.23908e-09 1.62803e-09 9.12683e-10 5.54332e-10 3.56957e-10 2.40186e-10 1.22423e-08 9.70543e-09 6.20746e-09 3.62027e-09 2.09816e-09 1.27921e-09 8.16888e-10 5.43043e-10 3.73216e-10 6.80612e-09 5.81818e-09 4.52119e-09 3.14719e-09 2.10527e-09 1.40815e-09 9.57075e-10 6.64035e-10 4.70256e-10 4.37238e-09 3.83477e-09 3.26154e-09 2.54274e-09 1.8859e-09 1.36961e-09 9.90824e-10 7.2028e-10 5.2817e-10 3.02194e-09 2.68229e-09 2.39882e-09 2.00709e-09 1.60258e-09 1.24403e-09 9.51819e-10 7.24101e-10 5.50567e-10 2.19257e-09 1.9572e-09 1.80431e-09 1.58039e-09 1.32969e-09 1.08716e-09 8.72212e-10 6.9161e-10 5.44686e-10 1.64616e-09 1.47299e-09 1.38472e-09 1.25078e-09 1.09252e-09 9.29484e-10 7.7532e-10 6.37462e-10 5.18662e-10 M 9 8 8.9344e-08 2.82618e-08 1.22423e-08 6.80612e-09 4.37238e-09 3.02194e-09 2.19257e-09 1.64616e-09 2.56742e-08 1.82668e-08 9.70543e-09 5.81818e-09 3.83477e-09 2.68229e-09 1.9572e-09 1.47299e-09 4.07178e-09 7.49475e-09 6.20746e-09 4.52119e-09 3.26154e-09 2.39882e-09 1.80431e-09 1.38472e-09 1.34691e-09 3.23908e-09 3.62027e-09 3.14719e-09 2.54274e-09 2.00709e-09 1.58039e-09 1.25078e-09 6.11974e-10 1.62803e-09 2.09816e-09 2.10527e-09 1.8859e-09 1.60258e-09 1.32969e-09 1.09252e-09 3.2896e-10 9.12683e-10 1.27921e-09 1.40815e-09 1.36961e-09 1.24403e-09 1.08716e-09 9.29484e-10 1.95176e-10 5.54332e-10 8.16888e-10 9.57075e-10 9.90824e-10 9.51819e-10 8.72212e-10 7.7532e-10 1.23897e-10 3.56957e-10 5.43043e-10 6.64035e-10 7.2028e-10 7.24101e-10 6.9161e-10 6.37462e-10 8.25966e-11 2.40186e-10 3.73216e-10 4.70256e-10 5.2817e-10 5.50567e-10 5.44686e-10 5.18662e-10
